Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,4.0,4.0,0.004452083892942841
2,3.0,48.0,51.0,0.011114155991048084
3,14.0,162.0,176.0,0.009499304257355618
4,26.0,230.0,256.0,0.012417384639374881
5,38.0,250.0,288.0,0.020192078192408248
6,58.0,340.0,398.0,0.022904988331641913
7,68.0,352.0,420.0,0.025126348457741955
8,76.0,379.0,455.0,0.029045719720432028
9,86.0,392.0,478.0,0.029325754630793368
10,86.0,397.0,483.0,0.02984615847831917
