Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,-10,-10,-10,-10
2,-10,-10,-10,-10
3,-10,-10,-10,-10
4,-10,-10,-10,-10
5,-10,-10,-10,-10
6,-10,-10,-10,-10
7,1,1,1.0,0.004374275660066239
8,1.0,1.0,1,0.004294874575762666
