Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,2.0,1.0,3.0,0.4129750089341239
2,2.0,1.0,3.0,0.4129750089341239
3,16.0,12.0,28.0,0.4548871487807297
4,22.0,19.0,41.0,0.3236134897397482
5,23.0,21.0,44.0,0.3107210368440054
6,24.0,22.0,46.0,0.3182526223104752
7,26.0,27.0,53.0,0.2866156800081633
8,27.0,29.0,56.0,0.21402594991521834
