Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,0.0,0.0,0.002156774224475255
2,0.0,8.0,8.0,0.0016871099532133637
3,0.0,34.0,34.0,0.0015158420541076978
4,1.0,40.0,40.0,0.0014658028224454347
5,1.0,52.0,52.0,0.001382682068576004
6,1.0,66.0,66.0,0.0013704071599369258
7,2.0,81.0,81.0,0.0015078747693863235
8,2.0,93.0,93.0,0.0014840134542219408
9,2.0,97.0,97.0,0.0015080794046834108
10,160.0,366.0,587.0,0.024063472342380713
