Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,6.0,6.0,0.004434834079764912
2,9.0,11.0,20.0,0.04670801251712165
3,14.0,21.0,35.0,0.03044497965865959
4,18.0,37.0,55.0,0.021662681317764693
5,18.0,69.0,87.0,0.025644775889948682
6,36.0,80.0,116.0,0.03603479570832652
7,43.0,89.0,132.0,0.03494600622492809
8,43.0,90.0,133.0,0.03468363083189235
9,43.0,91.0,134.0,0.03473857920423532
10,47.0,94.0,141.0,0.03481858527769821
