Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,3.0,1.0,1,0.004434834079764912
2,3,1.0,2.5,0.0032223727335974196
3,4,2,3,0.0021693809741644963
4,3.5,2,3,0.001647642880619766
5,4.0,3.0,4.0,0.0014082602735629775
6,4.0,3,4,0.001328775720630595
7,4.0,3.0,6,0.0013840308141087744
8,4.0,3.0,6,0.0013838460441889695
9,4,3.5,5.5,0.0013238521914457656
10,4,4,6.5,0.0012710327666051943
