Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,50.0,24.0,74.0,0.7908536187489348
2,77.0,41.0,118.0,0.5988795783644925
3,120.0,66.0,186.0,0.5936510100961641
4,120.0,66.0,186.0,0.5936510100961641
5,127.0,72.0,199.0,0.3991467140433398
6,127.0,73.0,200.0,0.3984231785113973
7,131.0,77.0,208.0,0.40890359390491077
