Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,3,1.0,2,0.02127717080990834
2,3,1.0,2,0.028441156282730057
3,3.0,1,4,0.017857145660365503
4,3.0,1,4,0.017857148567411215
5,3.0,1,4,0.017857148567411215
