Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,-10,-10,-10,-10
2,1,1,1,0.006842750465852806
3,1,1,1,0.005852501804941064
4,1,1,1,0.005142274359555618
5,1,1.0,1,0.004904937828209487
6,1.0,1.0,1.0,0.004945055460327568
7,1,1,1.0,0.004087125459821292
