Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,0.0,0.0,0.007491075909461174
2,0.0,2.0,2.0,0.006842750465852806
3,0.0,4.0,4.0,0.005852501804941064
4,0.0,11.0,11.0,0.005142274359555618
5,0.0,17.0,17.0,0.004904937828209487
6,0.0,22.0,22.0,0.004945055460327568
7,0.0,27.0,27.0,0.004087125459821292
