Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,3.0,3.0,0.01719273454478379
2,7.75,8.25,15.75,0.08374898335442996
3,8.75,11.25,20.5,0.07089686391763143
4,13.25,14.75,27.5,0.09276484759017228
5,18.25,21.5,37.75,0.08918039931363314
6,19.25,25.75,43.0,0.0803197391474941
7,23.0,30.5,50.0,0.08148699022674957
8,23.0,33.5,52.25,0.07018120754212324
