Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,43.0,17.0,60.0,0.7269906546155978
2,70.0,35.0,105.0,0.44920548957311923
3,102.0,46.0,148.0,0.5142807238668808
4,113.0,52.0,165.0,0.44006065582323156
5,182.0,70.0,252.0,0.5006975402996328
6,227.0,82.0,309.0,0.5179969149662103
7,261.0,87.0,348.0,0.5165990828068232
8,297.0,100.0,397.0,0.5668456802978014
