Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,1.0,8.0,8.0,0.06625588371666262
2,1.0,8.0,8.0,0.057232821442115195
3,1.0,8.0,8.0,0.00943187967459965
4,1.0,29.0,29.0,0.006172951983346508
5,1.0,40.0,40.0,0.005115084343950667
6,1.0,40.0,40.0,0.004886101295361045
7,1.0,44.0,44.0,0.005353320465582853
8,1.0,64.0,64.0,0.005106898799498857
