Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,-10,-10,-10,-10
2,1,1,1.0,0.005738611843972129
3,1,1,1,0.005187095535404924
4,1,1,1,0.005745567087245116
5,1,1.0,1.0,0.004884887634092576
6,1,1,1.0,0.004676679745772057
7,1.0,1,1.0,0.005152557935280294
8,2.0,1,2.0,0.004923039147523121
