Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,5.5,2,2.0,0.0011963318434720694
2,2,2,2.5,0.0009715471802953609
3,3.0,2.0,3.0,0.0007399921374575746
4,4,2,3.5,0.0006711907009229772
5,5.0,2.0,5.0,0.0005184202703657134
6,5.0,2.0,5.0,0.0004639716715425663
7,5,2.0,5,0.00044047240819964793
8,5.0,2,5.0,0.0004335983539536409
9,5.0,3,4.5,0.00042844801270008697
10,6,3.0,5.0,0.0004204703037241402
11,6,3.0,6.0,0.00040103250715936415
12,6.0,3,5.0,0.00039003985745987823
