Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,4.0,4.0,0.006594730904357971
2,0.0,11.0,11.0,0.0061593601567972
3,0.0,23.0,23.0,0.0058075904172449795
4,0.0,50.0,50.0,0.004132518221601673
5,0.0,53.0,53.0,0.004121584517562914
6,0.0,60.0,60.0,0.00412689864669726
7,0.0,71.0,71.0,0.0036460374176618664
8,0.0,88.0,88.0,0.00342087107458178
