Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.5,0.0,0.5,0.06331872725875658
2,0.5,0.0,0.5,0.04317991059497117
3,1.5,0.5,2.0,0.10464744278378532
4,1.5,0.5,2.0,0.10464744278378532
5,3.5,1.0,4.5,0.13332913891966147
