Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,0.0,0.0,0.04366812727412437
2,1.0,1.0,2.0,0.3063403266521158
3,3.0,4.0,7.0,0.31467884118278233
4,3.0,4.0,7.0,0.31467884118278233
5,3.0,8.0,11.0,0.1613841736785675
