Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0,0,0,0.0023852605826884194
2,0,0,0,0.001508844051317751
3,0,0,0,0.0011994607044212829
4,0,0,0,0.00108416307929962
5,0,0,0,0.0010136766729723417
6,0,0,0,0.0008551451305249906
7,0,0,0,0.0008225696856893163
8,0,0,0,0.0008079537914919778
9,0,0,0,0.0007824685426722803
10,0,0,1,0.000729041120232777
