Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,6,1.0,1.0,0.005468193154379553
2,3.0,1,2,0.0033211027896941562
3,3.0,1,3.0,0.0023266364503018895
4,3,2.0,3.0,0.0022872199619120067
5,3,2,3,0.0016396627267839321
6,3,2,4.0,0.0015904187265050854
7,4,2.0,4,0.001526832384062329
8,5,3,6.0,0.001497966391901861
9,5.0,3.0,6,0.001591282403778229
10,7,3.0,7.0,0.001401341597602145
11,6.5,3.0,7.5,0.0014018938980633574
