Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,3,2.0,4.0,0.003899638063284295
2,3.5,2.0,4,0.0036298356287312976
3,7.0,4,7.0,0.0020509089847041027
4,7.0,4,7.5,0.0020343060676276063
5,7.0,5,9,0.0019224478252324938
6,9,5,10,0.001877547645168344
7,9.5,5,10.0,0.0017927488316637043
