Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,7.1,3.1,10.0,0.05305751375596053
2,7.6,3.3,10.7,0.05531629623211585
3,22.4,15.6,35.2,0.058930472811581966
4,26.6,17.8,38.5,0.05685303968285345
5,32.4,20.6,47.8,0.06273784102220074
6,37.1,24.4,55.7,0.06228188709401032
7,37.9,25.7,57.4,0.06394805093212547
