Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,1.0,11.0,12.0,0.011774960781400692
2,2.0,12.0,14.0,0.010991865901114065
3,2.0,38.0,40.0,0.003761516795772815
4,2.0,38.0,40.0,0.004434263817495156
5,2.0,38.0,40.0,0.003704377999175831
6,2.0,39.0,41.0,0.0035297842874448754
7,2.0,39.0,41.0,0.003447454198658248
