Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,0.0,0.0,0.03584229538180155
2,1.0,1.0,2.0,0.2709188548400788
3,3.0,2.0,5.0,0.2902597589148519
4,4.0,5.0,9.0,0.07933688420053689
5,4.0,6.0,10.0,0.05087084264694537
6,6.0,7.0,13.0,0.08526266789120611
7,6.0,7.0,13.0,0.08526266789120611
8,6.0,8.0,14.0,0.06256888073396706
9,52.0,55.0,107.0,0.16311082939316518
