Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,-10,-10,-10,-10
2,-10,-10,-10,-10
3,-10,-10,-10,-10
4,-10,-10,-10,-10
5,1.5,1,2,0.01929524113778184
6,1.5,1.0,1.5,0.01762192071999253
7,1.5,1.0,1.5,0.01762192071999253
8,1.5,1.0,1.5,0.0146431063495967
