Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,1.1481481481481481,0.5432098765432098,1.4444444444444444,0.0031660947729599894
2,3.123456790123457,1.5185185185185186,4.407407407407407,0.00456925680369394
3,5.814814814814815,2.54320987654321,7.950617283950617,0.005025850976962456
4,9.419753086419753,4.37037037037037,13.271604938271604,0.005897765183816065
5,12.271604938271604,6.111111111111111,17.728395061728396,0.006003256850440125
6,19.074074074074073,10.135802469135802,28.506172839506174,0.006373478969925763
7,23.54320987654321,13.580246913580247,35.91358024691358,0.0065855512563364905
8,28.246913580246915,16.34567901234568,43.160493827160494,0.006684993078244885
9,30.02469135802469,17.28395061728395,45.901234567901234,0.006940499336803442
10,32.4320987654321,18.814814814814813,49.4320987654321,0.007054006889906912
11,35.592592592592595,20.691358024691358,54.333333333333336,0.007088276936297437
12,37.44444444444444,21.580246913580247,57.06172839506173,0.007133135737736572
