Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,0.0,2.0,2.0,0.0040304776816896684
2,0.0,10.0,10.0,0.0036591440866987073
3,0.0,26.0,26.0,0.003721861845675253
4,0.0,30.0,30.0,0.003686571884239689
5,0.0,83.0,83.0,0.003164804787036431
6,0.0,89.0,89.0,0.003148209386750257
7,0.0,99.0,99.0,0.0031843527267599358
8,0.0,122.0,122.0,0.0027881638725660842
