Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,3,1,1.0,0.042021098395186994
2,3,1,1.0,0.042021098395186994
3,3,1,3,0.017431845786865737
4,3,1,3,0.015427260617454502
5,6,1.0,3,0.009727767656235804
6,6,1.0,3,0.009536121559165507
