Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,12.0,29.0,32.0,0.025358737140587527
2,13.0,59.0,65.0,0.028585077633802886
3,13.0,59.0,65.0,0.028585077633802886
4,79.0,342.0,658.0,0.03270541999414464
5,79.0,342.0,658.0,0.03265733579075057
6,79.0,348.0,672.0,0.03249990450776784
