Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,1,2,2.5,0.004296831021275343
2,1,1.0,2.0,0.003806031661426617
3,1,1.0,2.0,0.003806031661426617
4,3,3,6,0.0028089887640449437
5,3,3,6,0.0028089887640449437
6,5,3,9,0.0028089887640449437
