Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,2.0,1,1,0.014542260398116978
2,2,1,2,0.014434211494844522
3,1.5,2,2.0,0.006711972501265647
4,2,2.0,2,0.006370441276290222
5,2,2.0,2,0.0063287137348795736
6,2,2.0,2,0.007282849472940817
7,2,2.0,2,0.007277515142958329
8,3.0,2.0,4,0.007142321065315391
9,3.0,2.5,5.0,0.007221700611464041
