Week,Weighted In Degree,Weighted Out Degree,Weighted Degree,Pagerank
1,8.0,13.0,21.0,0.2082191394614056
2,10.0,14.0,24.0,0.21798409693781468
3,13.0,17.0,30.0,0.10325622355846449
4,16.0,24.0,40.0,0.08584058072291961
5,18.0,26.0,44.0,0.09081061548364452
6,21.0,31.0,52.0,0.06408217193031546
7,22.0,32.0,54.0,0.06569460841452082
8,24.0,38.0,62.0,0.06115152717791339
9,25.0,39.0,64.0,0.06475725241846066
