Course,Nodes,Edges,Avg In Degree,Avg Out Degree,Avg Degree,Avg Weighted Degree,Density,Largest Strongly Connected Component,Largest Weakly Connected Component,Average Betweenness Centrality,Average Closeness Centrality,Average Degree Centrality,Average Eigenvector Centrality,Average Clustering Coefficient,Average Hub Score,Average Authority Score,Max Pagerank
FALL15,11,8,0.7272727272727273,0.7272727272727273,1.4545454545454546,5.2727272727272725,0.07272727272727272,1,5,0.00404040404040404,0.06926406926406926,0.14545454545454548,0.13498358491211382,0.2727272727272727,0.7040709097773019,0,
Course,Nodes,Edges,Avg In Degree,Avg Out Degree,Avg Degree,Avg Weighted Degree,Density,Largest Strongly Connected Component,Largest Weakly Connected Component,Average Betweenness Centrality,Average Closeness Centrality,Average Degree Centrality,Average Eigenvector Centrality,Average Clustering Coefficient,Average Hub Score,Average Authority Score,Max Pagerank
FALL16,21,47,2.238095238095238,2.238095238095238,4.476190476190476,5.904761904761905,0.11190476190476191,5,20,0.018170426065162906,0.12806206887442584,0.22380952380952382,0.08510332777503318,0.2515873015873016,0.16557283123698793,0,
